NAME,TEL,URL,ADDRESS,ZIP,LAT,LON
Artefina International Inc,(718) 946-7948,http://www.nyc.com/arts__attractions/artefina_international_inc.1933/whats_nearby.aspx,246 Avenue U,11223,40.59654737,-73.97523366
Artemis Fine Arts Inc,(212) 288-8488,http://newyork.maplist.org/viewthread.php?tid=414560,23 E 73rd St,10021,40.7727904,-73.96520339
Artenova Ltd,(212) 581-8815,http://ny.citysquares.com/manhattan/clinton/arts-entertainment/artists-art-dealers/artenova-ltd,1780 Broadway,10019,40.76647975,-73.98126403
Arterres,(212) 343-1196,http://www.ibegin.com/directory/us/new-york/new-york/arterres-242-lafayette-st/,242 Lafayette St,10012,40.72287262,-73.99715508
Artique-the Art of Framing Inc,(212) 665-0549,http://www.artiqueonline.com/,2580 Broadway,10025,40.79532709,-73.97067461
Artist Prod Gallery,(212) 477-5699,http://www.nyc.com/arts__attractions/artist_prod_gallery.569/editorial_review.aspx,448 Broadway,10013,40.72034082,-74.0008502
Artists Space,(212) 226-3970,http://www.artistsspace.org/,38 Greene St,10013,40.72169943,-74.0018757
Artlife Gallery,(212) 255-9900,http://www.yellowspinny.com/artlife+gallery/bus-42410/,155 Ave of the Americas,10013,40.725415,-74.00476655
Art-Lore Inc,(718) 389-7988,http://www.merchantcircle.com/business/Art.Lore.Inc.718-389-7988,1155 Manhattan Ave,11222,40.73806576,-73.95578569
Artrepreneur,(212) 861-3156,http://www.theartrepreneur.com/,945 5th Ave,10021,40.77469948,-73.96511389
Arts Action Research,(718) 797-3661,http://www.artsaction.com/,423 Atlantic Ave,11217,40.68664178,-73.98338749
Arts at University Settlement/Speyer Hall,(212) 674-9120,http://www.universitysettlement.org/,185 Eldridge St.,10002,40.72068015,-73.9911973
Arts Du Monde,(212) 243-4477,http://www.artsdumonde.net/,40 W 25th St,10010,40.74358397,-73.99092836
Arts India,(212) 725-6092,http://www.merchantcircle.com/blogs/Arts.India.212-725-6092,206 5th Ave,10010,40.74320506,-73.98879876
Arts Proper International Inc,(212) 586-2810,http://www.nyc.com/arts__attractions/arts_proper_international_inc.1747/whats_nearby.aspx,24 W 57th St,10019,40.76346975,-73.97562042
Artscope Inc,(212) 838-0475,http://local.botw.org/New_York/New_York/Artscope_Inc/1103231.html,502 Park Ave,10022,40.76325412,-73.97009199
Ash Fine Art,(212) 734-0100,http://local.botw.org/New_York/New_York/Ash_Fine_Art/56447074.html,51 E 78th St,10021,40.77553584,-73.96183533
Asher Gallant Gallery,(212) 755-6770,http://www.nyc.com/arts__attractions/asher_gallant_gallery.1791/whats_nearby.aspx,62 E 55th St,10022,40.7606796,-73.97259126
Ashione Art Gallery,(212) 229-0899,http://www.yelp.com/biz/ashione-art-gallery-new-york,41 Perry St,10014,40.7357165,-74.00280458
Ashoka Crafts,(212) 579-9040,http://www.ashokacrafts.com/,202 W 77th St,10024,40.78157133,-73.97994523
Atelier A-E Ent,(212) 620-8103,http://www.atelierae.com/Contact.php,35 West 23rd Street,10010,40.74237389,-73.99087594
Atelier International Art Group Inc,(212) 431-0630,http://www.atelierart.com/,594 Broadway,10012,40.72480609,-73.99671188
Atlantic Gallery,(212) 219-3183,http://www.atlanticgallery.org/,135 West 29th St,10001,40.74746646,-73.99143108
Atmosphere Galleries Inc,(212) 343-9115,http://www.city-data.com/businesses/485663918-atmosphere-galleries-inc-new-york-ny.html,134 10th Ave,10011,40.74476247,-74.00600863
Audiello Fine Art Inc,(212) 675-9082,http://www.massimoaudiello.com/,526 W 26th St,10001,40.75009455,-74.00442202
Audrey C Art & Jewels,(212) 755-8979,http://wap.outalot.com/listings/278910-Audrey-C-Art-Jewels,167 E 61st St,10021,40.76324997,-73.9657204
Australian Aboriginal Fine Art Gallery Of New York,(917) 459-8874,http://www.aboriginalvisions.com/,1255 5th Ave,10029,40.79501691,-73.95015416
Av Art Gallery & Custom Framing Inc,(646) 486-3781,http://loqal.com/av+art+gallery+custom+framing+inc.9.54033737p.home.html,235 8th Ave,10011,40.74461575,-73.99938014
Available Art Llc,(917) 237-1668,http://www.nyc.com/arts__attractions/available_art_llc.905/map_location.aspx,204 Dean St,11217,40.68530879,-73.98529286
AVC Contemporary Arts Gallery,(212) 888-1122,http://friendseat.com/New-York-NY/Art-Museums-Galleries/AVC-Contemporary-Arts-Gallery,41 E. 57th St.,10022,40.76218379,-73.97167803
Avshalom Eitan Fine Arts,(212) 928-0760,http://fine-art.d-vers.com/,461 Fort Washington Ave,10033,40.85075794,-73.93866148
Axelle Fine Art,(718) 246-1800,http://www.axelle.com/,312 Atlantic Ave,11201,40.68807778,-73.98851198
Axelle Fine Arts Gallery Ltd,(212) 226-2262,http://www.axelle.com/index.html,148 Spring St,10012,40.724118,-74.00149048
Aztec Marketing Co,(212) 791-3317,http://www.merchantcircle.com/business/Aztec.Marketing.Co.New.York.NY.212-791-3317,90 John St,10038,40.70789857,-74.00648309
Back To Africa Imports,(212) 462-4848,http://www.back2africa.com/,6 W 26th St,10010,40.74347151,-73.98868277
Back To Roots Inc,(718) 649-3297,http://www.merchantcircle.com/business/Back.to.Roots.Inc.718-649-3297,440 Montauk Ave,11208,40.66731504,-73.87589511
Bag One Arts,(212) 595-5537,http://local.botw.org/New_York/New_York/Bag_One_Arts/1353721.html,110 W 79th St,10024,40.78195248,-73.97606172
Balalaika Arts & Crafts From Russia & Former Ussr,(212) 722-2594,http://local.botw.org/New_York/New_York/Balalaika_Arts_and_Crafts_From_Russia_and_Former_Ussr/34339337.html,313 E 95th St,10128,40.78336845,-73.94657506
BALMAR REALTY,(212) 702-0132,http://www.nyc.com/arts__attractions/balmar_realty.1777/map_location.aspx,155 E 55TH ST,10022,40.75945091,-73.96906466
Barbara Gladstone Gallery,(212) 206-9300,http://www.gladstonegallery.com/,515 W 24th St,10011,40.7488804,-74.00450715
Baron Boisante Editions,(212) 924-9940,http://www.baronboisante.com/,421 Hudson St,10014,40.72988711,-74.00725575
Barrington Gallery of London Ltd,(212) 302-9546,http://gallerydriver.com/?method=Gallery.GalleryDetail&GalleryID=489C5407-3048-28EB-92AE16503A57B774,572 5th Ave,10036,40.75650243,-73.97908152
Bayo Studios,1-800-939-2296,http://bayostudio.com/,210 Varet Street,11206,40.70365264,-73.93513086
Beadleston Gallery,(212) 581-7544,http://www.artincontext.org,724 5th Ave,10019,40.76260577,-73.97451739
Behr Thyssen Ltd,(212) 431-7459,http://www.behr-thyssen.com/,165 Hudson Street,10013,40.7221639,-74.00854193
Belanthi,(718) 624-9420,http://yp.blogflux.com/directory/us/new-york/brooklyn/belanthi-142-court-st/,142 Court St,11201,40.68920182,-73.9929238
Bellwether Gallery,(212) 929-5959,http://www.bellwethergallery.com/,134 10th Ave,10011,40.74473102,-74.00592594
Bench Dogs,(718) 486-7338,http://yp.blogflux.com/directory/us/new-york/brooklyn/bench-dogs-60-broadway/,60 Broadway,11211,40.71032151,-73.96628258
Benedetti Gallery Inc,(212) 226-2238,"http://www.wcities.com/en/record/298,64993/33/record.html",52 Prince St,10012,40.72326204,-73.99603744
Bernarducci Meisel Gallery,(212) 593-3757,http://www.bernarduccimeisel.com/index.php,37 W 57th St,10019,40.764065,-73.97603744
Bernstein David Primitive Art,(212) 794-0389,http://www.precolumbianart4sale.com/,737 Park Ave,10021,40.77042906,-73.96377491
Berry-Hill Galleries Inc,(212) 744-2300,http://www.berry-hill.com/home.html,11 E 70th St,10021,40.77084483,-73.96674309
Beverly Sacks Fine Art,(212) 583-9798,http://sacksfineart.com/,229 E 60th St,10022,40.76175802,-73.96480041
Beyond the Wall,(212) 622-7350,http://shop.beyondthewall.com/,529 5th Ave,10017,40.75443328,-73.97967537
BICYCLE PAINTINGS.COM,(917) 771-8537,http://www.bicyclepaintings.com/,106 Ridge Street,10002,40.71868692,-73.98314703
Big Cat Gallery,(212) 982-6210,http://www.tonyfitzpatrick.com/big_cat_gallery.htm,154 Orchard Street,10002,40.72079933,-73.98866228
Bill Bace Gallery,(212) 219-0959,http://www.yellowbot.com/bill-bace-gallery-new-york-ny.html,39 Wooster St,10013,40.72252117,-74.00271112
Bill Hodges Gallery,(212) 333-2640,http://www.billhodgesgallery.com/,24 W 57th St,10019,40.763437,-73.97553999
Bitforms,(212) 366-6939,http://www.bitforms.com/index.php,529 W 20th St,10011,40.74649787,-74.0068296
Black & Black Art Gallery,(718) 658-9203,http://www.yelp.com/search?find_loc=Jamaica%2C+Queens%2C+NY&cflt=galleries,9215 Merrick Blvd,11433,40.7054239,-73.79336576
Black & White Gallery Inc,(718) 599-8775,http://www.blackandwhiteartgallery.com/,483 Driggs Ave,11211,40.71844238,-73.95464223
Bleier Milton A Corp,(212) 533-1730,http://miltonbleier.com/,386 Park Ave,10016,40.75960676,-73.97287193
Blue Mountain Gallery Inc,(646) 486-4730,http://www.bluemountaingallery.org,530 W 25th St,10001,40.74923625,-74.00476842
Bodanna Inc,(212) 388-0078,http://www.merchantcircle.com/business/Bodanna.Inc.New.York.NY.212-388-0078,123 E 7th St,10009,40.72652721,-73.98411975
Bolivar Arellano Gallery,(212) 420-1263,http://www.bolivararellanogallery.com/,420 E 9th St,10009,40.72761183,-73.98391618
Bonakdar Jancou Gallery,(212) 414-4144,http://www.tanyabonakdargallery.com/,521 W 21st St,10011,40.74700169,-74.00611786
BORDEN JANET INC,(212) 431-0166,http://www.janetbordeninc.com/current/,560 BROADWAY,10012,40.7240463,-73.99768478
Bose Pacia Modern,(212) 989-7074,http://www.bosepacia.com/,508 W 26th St,10001,40.74976022,-74.00359349
Bound and Unbound,(212) 463-7348,http://oneartworld.com/Bound+_26+Unbound.html,601 W. 26th St,10001,40.75159814,-74.00687162
Bowery Gallery,(646) 230-6655,http://www.bowerygallery.org/,530 W 25th St,10001,40.74926984,-74.00484544
Brenda Taylor Gallery,(212) 463-7166,http://www.brendataylorgallery.com/,511 W. 25th Street,10001,40.74935025,-74.00382577
Bridgewater Gallery of Fine Arts Inc,(212) 674-3650,http://www.bwfinearts.com/,176 East 3rd Street,10009,40.72292592,-73.98412586
Bronx River Art Center,(718) 589-5819,http://www.bronxriverart.org/,1087 East Tremont Ave,10460,40.84059709,-73.87815507
Brooke Alexander Gallery,(212) 925-4338,http://www.baeditions.com/,59 Wooster St.,10012,40.72320925,-74.00226166
Brooklyn Arts Exchange,(718) 832-0018,http://bax.org/,421 Fifth Ave.,11215,40.66976942,-73.98543282
Brooklyn Fireproof,(718) 456-7570,http://www.brooklynfireproof.com/,119 Ingraham St,11237,40.70788793,-73.92918028
Broome Street Gallery the,(212) 226-6085,http://www.anny.org/2/gallery.html,498 Broome St,10013,40.72338629,-74.00262453
Bruce Palmer Galleries,(212) 595-6651,http://www.askart.com/AskART/lists/dealersummary.aspx?searchtype=dealer&company=43159,180 Riverside Drive,10024,40.79219979,-73.97712674
Bruce Silverstein Gallery,(212) 627-3930,http://www.brucesilverstein.com/,504 W. 22nd St.,10011,40.74712573,-74.00514719
Bruton Gallery Inc,(212) 980-1640,http://www.brutongallery.co.uk/,40 E 61st St,10021,40.76431098,-73.96984506
Buzzco Assoc Inc,(212) 473-8800,http://www.buzzzco.com/,33 Bleecker St,10012,40.72583067,-73.99375529
C & M Arts,(212) 861-0020,http://ny.serviceslisted.com/1655047-CMArts.htm,45 E. 78th St.,10021,40.77561747,-73.96202951
Caelum Gallery,(212) 924-4161,http://www.caelumgallery.com/,526 W 26th St,10001,40.75002305,-74.00446732
Caldwell Snyder Gallery,(212) 387-0208,http://www.merchantcircle.com/business/Caldwell.Snyder.Gallery.212-387-0208,451 W Broadway,10012,40.72589116,-74.00041761
Candyland Films,(212) 219-2500,http://www.nyc.com/arts__attractions/candyland_films.209/editorial_review.aspx,446 Broadway,10013,40.72028153,-74.00091722
Caravan International Co,(212) 772-7160,http://www.nyc.com/arts__attractions/caravan_international_co.451/map_location.aspx,210 E 86th St,10028,40.77813815,-73.95350252
Carboni Inc,(212) 944-1566,http://www.yellowspinny.com/carboni+inc/bus-91954/,2 W 45th St,10036,40.75545955,-73.98021698
Carley Ann M Atty,(212) 334-7993,http://www.nyc.com/arts__attractions/carley_ann_m_atty.200/editorial_review.aspx,73 Spring St,10012,40.72263369,-73.99736114
Carlton Rochell,(212) 759-7600,http://www.carltonrochell.com/,41 E 57th St,10022,40.76238725,-73.97170664
Carnegie Frame Inc,(212) 307-7240,http://carnegieframing.com/,160 W 55th St,10019,40.76385541,-73.98077112
Cartoon Gallery,(718) 793-4714,http://local.botw.org/New_York/Forest_Hills/Cartoon_Gallery/2547832.html,7028 Austin St,11375,40.72038139,-73.84605039
Cartoonews Gallery,(212) 223-4666,http://local.botw.org/New_York/New_York/Cartoonews_Gallery/85838758.html,721 5th Ave,10022,40.76231329,-73.97410777
Casa Linda Galleries Inc,(212) 534-1847,http://m.nyc.com/arts__attractions/casa_linda_galleries_inc.774/map_location.aspx,300 E 95th St,10128,40.78335247,-73.947383
Casey M Kaplan Inc,(212) 645-7335,http://www.caseykaplangallery.com/,416 W 14th St,10014,40.7411325,-74.00652923
Catherine Conway Inc,(212) 627-9344,http://66.111.11.24/arts__attractions/catherine_conway_inc.161/street_view.aspx,112 W 13th St,10011,40.73684463,-73.9982052
Cavaliero Fine Arts,(212) 947-1031,http://www.cavalierofinearts.com/,242 W 36th St,10018,40.75282327,-73.99156926
Cavin-Morris,(212) 226-3768,http://www.cavinmorris.com/,560 Broadway,10012,40.72389909,-73.99779868
Cds Gallery,(212) 772-9555,http://www.artnet.com/gallery/112614/cds-gallery.html,74 E 79th St,10075,40.77570414,-73.96117092
Celtic Art,(718) 482-7624,http://local.botw.org/New_York/Long_Island_City/Celtic_Art/2642342.html,2415 Jackson Ave,11101,40.74640143,-73.94476783
Century Artists Inc,(212) 367-7072,http://www.newcenturyartists.org/,530 W 25th St,10001,40.74941973,-74.00473558
Ceres Gallery,(212) 947-6100,http://www.ceresgallery.org/,547 W 27th St,10001,40.75132406,-74.00452369
Ceres Gallery,(212) 226-4725,http://www.barnard.edu/bcrw/guide/CD/CeresGal.htm,584 Broadway,10012,40.72479496,-73.99703729
Cfm Gallery,(212) 966-3864,http://www.cfmgallery.com/,112 Greene St,10012,40.72457191,-73.9994251
Chappell Gallery,(212) 414-2673,http://www.chappellgallery.com/,526 W 26th St,10001,40.75015743,-74.00446166
Chat Noir Design,(212) 567-5223,http://www.yelp.com/biz/chat-noir-design-new-york,295 Bennett Ave,10040,40.85929737,-73.93207459
Cheim & Read,(212) 242-7727,http://www.cheimread.com/,547 W 25th St,10001,40.75001941,-74.00513583
Chelsea Ceramic Guild,(212) 243-2430,http://www.chelseaceramic.com/,233 W 19th St,10011,40.7423876,-73.99869441
China 2000,(212) 588-1198,http://newyork.jadynave.com/view/comid/27328378/where/New+York-NY/comname/China-2000,5 E 57th St,10022,40.76285383,-73.97319627
China 2000 Fine Arts,(212) 472-9800,http://www.china2000fineart.com/,434A East 75th Street,10021,40.76900976,-73.95334299
Chinatown Frame & Art Inc,(212) 219-2828,http://local.botw.org/New_York/New_York/Chinatown_Frame_and_Art_Inc/157823519.html,40 Elizabeth St,10013,40.71670513,-73.99658768
Chinoh Art Gallery,(212) 255-0377,http://web2.userinstinct.com/30816040-chinoh-art-gallery.htm,69 5th Ave,10003,40.73615406,-73.99315956
Chowder Inc,(212) 352-0202,http://www.chowderinc.com/,15 W 18th St,10011,40.73915341,-73.99281171
Christiane Nienaber Contemporary Art,(212) 358-0577,http://www.rateitall.com/i-409436-christiane-nienaber-contemporary-art.aspx,191 Chrystie St,10002,40.72199731,-73.99227383
Christine Burgin Gallery,(212) 462-2668,http://www.christineburgin.com/,243 W 18th St,10011,40.74199886,-73.99954508
Cinque Gallery,(212) 966-3464,http://www.nyc-arts.org/organizations/view/id/125,560 BROADWAY,10012,40.72397735,-73.99759294
Claire Oliver Fine Arts Inc,(212) 929-5949,http://www.claireoliver.com/,513 West 26th Street,10001,40.75008883,-74.00338485
Clampart,(646) 230-0020,http://www.nileguide.com/destination/florence/things-to-do/clampart/385759,531 W 25th St,10001,40.74977518,-74.0046388
Clementine Gallery,(212) 243-5937,http://www.clementine-gallery.com/,623 W 27th St,10001,40.75209329,-74.00610794
Clinton Hill Simply Art & Framing,(718) 857-0074,http://clintonhillframe.blogspot.com/,583 Myrtle Ave,11205,40.69419974,-73.96081859
Coda Gallery,(212) 334-0407,http://www.codagallery.com,472 Broome St,10013,40.72289524,-74.00156429
Cole Sylvan Gallery,(212) 333-7760,http://www.merchantcircle.com/business/Cole.Sylvan.Gallery.212-333-7760,101 W 57th St,10019,40.7646577,-73.9773564
College of Staten Island - Center for the Arts,(718) 982-2000,http://www.cfashows.com/,2800 Victory Blvd.,10314,40.59966212,-74.14969499
Columbia University - Miriam and Ira D.Wallach Art Gallery,(212) 854-7288,http://www.columbia.edu/cu/wallach/,1190 Amsterdam Ave,10025,40.80854103,-73.9604169
Columbus Art Gallery Inc,(212) 875-1678,http://columbusartgallery.net/home%201.html,588 Columbus Ave,10024,40.78831274,-73.97130508
Columbus Circle Gallery,(212) 489-6694,http://www.yelp.com/biz/columbus-circle-gallery-new-york,1800 Broadway,10019,40.7673376,-73.98122765
Commerce Graphics Ltd Inc,(212) 517-7648,http://www.commercegraphics.com/,504 E 74th St,10021,40.76774168,-73.95232973
Common Ground,(212) 620-3122,http://artguide.net/jfk/data/g114640.htm,55 W 16th St,10011,40.73868808,-73.99533453
Conner Rosenkranz,(212) 517-3710,http://www.crsculpture.com/,19 E 74th St,10021,40.77346566,-73.96490959
Contemporary African Art,(212) 749-8848,http://www.contempafricanart.com/,330 W 108th St,10025,40.80321374,-73.96880032
Contemporary art gallery in Chelsea. Wooster Gardens,(212) 929-2262,http://www.nyc.com/arts__attractions/wooster_gardens.157/editorial_review.aspx,558 Broadway,10012,40.72367259,-73.9975943
Cook Fine Art,(212) 737-3550,http://www.cookfineart.net/,1063 Madison Ave,10028,40.77724264,-73.96110243
Coploff Gallery,(212) 674-1024,http://www.artincontext.org/gallery/gallery_main.aspx?id=974,526 W. 26th Street,10001,40.75002047,-74.00455453
Cordier & Ekstrom Inc,(212) 988-8857,http://66.111.11.24/arts__attractions/coploff_gallery.1580/editorial_review.aspx,417 E 75th St,10021,40.76951266,-73.95352973
"Corning Gallery at Steuben, The",(646) 497-3744,http://www.cmog.org/dynamic.aspx?id=1670,667 Madison Ave.,10017,40.76449625,-73.97028166
Cowles Charles Gallery Inc,(212) 925-3500,http://www.cowlesgallery.com/,537 W 24th St,10011,40.74933736,-74.00542084
Creative Art USA Inc,(212) 727-7119,http://www.nyc.com/arts__attractions/creative_art_usa_inc.776/editorial_review.aspx,30 Vandam St,10013,40.72615456,-74.00497462
Crg Art Gallery,(212) 229-2766,http://www.crggallery.com/,535 W 22nd St,10011,40.74779197,-74.00613862
Criswick Assoc,(212) 490-2337,http://www.hotfrog.com/Companies/Criswick-Assoc_8029757,325 E 41st St,10017,40.74901948,-73.97180489
Crown Art Gallery Inc,(212) 757-8255,http://www.manta.com/coms2/dnbcompany_9bq07c,1609 Broadway,10019,40.76062954,-73.98510259
Crystal Art Gallery,(212) 725-5668,http://www.nyc.com/arts__attractions/crystal_art_gallery.693/editorial_review.aspx,230 5th Ave,10001,40.74413705,-73.98844468
Cuban Art Space,(212) 242-0559,http://www.cubanartspace.net/gallery/index.php,231 West 29th Street,10001,40.74865954,-73.99422633
Cuchifritos,(212) 598-4124,http://www.aai-nyc.org/cuchifritos/titlepage.html,120 Essex St,10002,40.71913487,-73.98763036
Culture Art Gallery Llc,(212) 226-8921,http://hi.nelso.in/us/place/51090/,415 W Broadway,10012,40.72477529,-74.00137305
Culture Crossing Inc,(212) 427-2220,http://www.city-data.com/businesses/672748084-culture-crossing-inc-new-york-ny.html,40 E 94th St,10128,40.78558211,-73.9546693
Curatorial Art Advisory Service,(212) 463-0586,http://www.nyc.com/arts__attractions/curatorial_art_advisory_service.1721/editorial_review.aspx,5 E 16th St,10003,40.73721434,-73.99183911
Cypher Editions,(212) 274-0272,http://www.nyc.com/arts__attractions/cypher_editions.962/editorial_review.aspx,22 Wooster St,10013,40.72152348,-74.00306023
Czech Center,(646) 422-3399,http://www.czechcenter.com/,321 E 73rd St,10021,40.76912229,-73.956422
Dactyl Foundation for the Arts,(212) 219-2344,http://www.dactyl.org/,64 Grand St.,10013,40.72232072,-74.00318448
Dai Ichi Arts,(212) 230-1680,http://www.daiichiarts.com/,249 E 48th St,10017,40.75395456,-73.96959312
Dalva Brothers Inc,(212) 717-6600,http://www.dalvabrothers.com/,52 East 77th Street,10075,40.77466685,-73.96290104
D'amelio-Terras,(212) 352-9460,http://www.damelioterras.com/home.html?dt=1,525 W 22nd St,10011,40.74761065,-74.00555202
Damp Frog Productions Inc,(212) 226-6361,http://www.merchantcircle.com/business/Damp.Frog.Productions.Inc.New.York.NY.212-226-6361,1 Orchard St,10002,40.71457046,-73.99227136
Danese,(212) 223-2227,http://www.danesegallery.com/Main/Introduction.html,535 W 24th St,10011,40.74917263,-74.00526783
Danette Koke Fine Art,(212) 206-6566,http://danettekokefineart.com/,55 Bethune St,10014,40.73679551,-74.00855042
Daniel H Roberts Studio,(617) 728-4477,http://www.danielroberts.com/phpwcms/index.php,9 Desbrosses Street,10013,40.7232345,-74.00910863
David Killen Fine Arts,(212) 426-0079,http://www.city-data.com/businesses/579455585-david-killen-fine-arts-new-york-ny.html,1641 3rd Ave,10128,40.78201539,-73.95066796
David Nolan New York,(212) 925-6190,http://www.davidnolangallery.com/,527 W 29th St,10001,40.75221446,-74.00267818
Davis Leron Galries,(212) 838-0333,http://www.yelp.com/biz/davis-leron-galries-new-york,746 Madison Ave,10021,40.76723679,-73.96910832
DC Moore Gallery,(212) 247-2111,http://www.dcmooregallery.com/,724 5th Ave,10019,40.76266951,-73.97447205
Dca Gallery,(212) 255-5511,http://ny.serviceslisted.com/1654364-DCAGallery.htm,525 W 22nd St,10011,40.74755765,-74.00542352
De Nagy Tibor Art Gallery,(212) 262-5050,http://www.tibordenagy.com/,724 5th Ave,10019,40.76270743,-73.97457853
Dean Andree M,(212) 831-0402,http://m.nyc.com/arts__attractions/dean_andree_m.555/map_location.aspx,1035 Park Ave,10028,40.77982311,-73.95706273
Debs & Co,(212) 643-2070,http://www.debsandco.com/jacir_times.html,531 W 26th St,10001,40.75017475,-74.00385234
Greer Gallery Inc,(212) 431-6025,http://www.merchantcircle.com/business/Greer.Gallery.Inc.212-431-6025,81 Wooster St,10012,40.72393891,-74.00186315
Grimm Jay Gallery,(212) 564-7662,http://www.jaygrimm.com/,505 W 28th St,10001,40.75105951,-74.00212168
Guggenheim Asher Assocs Inc,(212) 242-5767,http://web2.userinstinct.com/30816383-guggenheim-asher-associates-inc.htm,138 W 13th St,10011,40.73724886,-73.99906221
Guggenheim Asher Assocs Inc,(212) 772-3888,http://ny.serviceslisted.com/1654994-GuggenheimAsherAssociatesInc.htm,138 W 13th St,10011,40.73718458,-73.99910998
Guy Regal Ltd,(212) 888-2134,http://guyregalltd.1stdibs.com/store/furniture_search.php?FRID=lWqTYm5qlZiY,223 E 60th St,10022,40.76188644,-73.96495627
Hall & Knight U S A Ltd,(212) 772-2266,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Hall-Knight-USA-LTD-l496249.html,21 E 67th St,10021,40.76891016,-73.96794455
Hammer Galleries,(212) 644-4400,http://www.hammergalleries.com/html/home.asp,33 W 57th St,10019,40.7640147,-73.97573457
Hanover Sq Gallery,(212) 344-4406,http://www.artnet.com/gallery/116829/hanover-square-gallery.html,202 Park Place,11238,40.67698834,-73.97128381
Harari & Johns Inc,(212) 772-3380,http://local.yahoo.com/info-11138048-harari-john-s-new-york,63 E 82nd St,10028,40.77810558,-73.95977553
Harlan & Weaver Intaglio,(212) 925-5421,http://www.harlanandweaver.com/about.htm,83 Canal St,10002,40.71550208,-73.99305509
Harlem Art Gallery,(212) 831-5333,http://wap.outalot.com/listings/286483-Harlem-Art-Gallery,86 W 119th St,10026,40.80361809,-73.94805169
Hazlitt Gooden & Fox,(212) 772-1950,http://www.hazlittgoodenandfox.com/,17 E 76th St,10021,40.77471647,-73.96400124
Healing Arts,(718) 384-6773,http://www.nyc.com/arts__attractions/healing_arts.1604/editorial_review.aspx,135 Wythe Ave.,11211,40.71967845,-73.96002002
Heilman Phillip Douglas,(212) 787-1759,http://philipdouglasfineart.com,1336 Dekalb Ave,11221,40.69848967,-73.924937
Heller Gallery,(212) 414-4014,http://www.hellergallery.com/index.php,420 W. 14th St.,10014,40.74120765,-74.00672064
Helly Nahmad Gallery Inc,(212) 879-2075,http://www.hellynahmadgallery.com/,975 Madison Ave,10021,40.77441643,-73.96323779
Hemingway African Gallery,(212) 838-3650,http://www.hemingwaygallery.com/,1050 2nd Ave,10022,40.75812414,-73.96554577
Henoch Gallery,(917) 305-0003,http://www.galleryhenoch.com/,555 W 25th St,10001,40.75002819,-74.00531476
Hirschl & Adler Galleries,(212) 535-8810,http://www.hirschlandadler.com/,21 E. 70th St.,10021,40.77076084,-73.96647641
Historical Design Collection Inc,(212) 593-4528,http://web2.userinstinct.com/30816408-historical-design-collection-inc.htm,306 E 61st St,10021,40.76138938,-73.96284773
Hochman Irena Fine Art Ltd,(212) 772-2227,http://www.artinfo.com/galleryguide/19384/5933/irena-hochman-fine-art-ltd/visit/,1100 Madison Ave,10028,40.77848561,-73.96078341
HOFFELD JEFFREY & CO,(212) 996-6339,http://www.nyc.com/arts__attractions/hoffeld_jeffrey__co.469/map_location.aspx,360 E 88TH ST,10128,40.77816244,-73.9489083
Holmberg I,(212) 545-9155,http://local.yahoo.com/info-11081229-irmeli-holmberg-gallery-new-york,280 Madison Ave,10016,40.75150285,-73.98065902
Honda Fine Art,(212) 477-4086,http://www.yellowbot.com/honda-fine-art-new-york-ny.html,55 Great Jones St,10012,40.72642838,-73.9924632
Hoorn-Ashby Gallery,(212) 628-3199,http://www.hoornashby.com/,766 Madison Ave,10021,40.76788288,-73.96860379
Horan Vivian Fine Art,(212) 517-9410,http://www.vivianhoran.com/,35 E 67th St,10021,40.76853707,-73.96707384
Horus Art Enterprises,(212) 688-8729,http://www.nyc.com/arts__attractions/horus_art_enterprises.355/whats_nearby.aspx,200 E 65th St,10021,40.76480382,-73.96351076
Howard Greenberg Gallery,(212) 334-0010,http://www.howardgreenberg.com/,41 E 57th St,10022,40.76244505,-73.97186783
Howard Nowes Ancient Art,(917) 339-0620,http://www.howardnowes.com/,1220 Broadway,10001,40.7469112,-73.98814827
Howard Scott Gallery,(212) 472-5171,http://www.howardscottgallery.com/,303 East 81st Street,10028,40.7746112,-73.95345448
Hubert Gallery,(212) 628-2922,http://www.hubertgallery.com/,1046 Madison Ave,10075,40.77694751,-73.96187638
Hubert Gallery North,(212) 535-9723,http://www.nyc.com/arts__attractions/hubert_gallery_north.674/editorial_review.aspx,1046 Madison Ave,10021,40.77687206,-73.96193403
Hut Gallery the,(718) 222-9519,http://home.vicnet.net.au/~thehut/,84 Hoyt St,11201,40.68807177,-73.98698066
Hutton Leonard Galleries,(212) 751-7373,http://www.leonardhuttongalleries.com/,41 E 57th St,10022,40.7623751,-73.97191597
Hutton Leonard Galleries Facs,(212) 751-7373,http://www.leonardhuttongalleries.com/,41 E 57th St,10022,40.76231286,-73.97196242
Hw Gerst,(212) 288-3400,http://www.localartdealers.com/New-York/Hw-Gerst-12176.html,955 5th Ave,10021,40.77531718,-73.96458036
I & L Image Corp,(212) 627-4649,http://local.botw.org/New_York/New_York/I_and_L_Image_Corp/6719000.html,529 W 20th St,10011,40.74654219,-74.00694992
I C Editions,(212) 647-9111,http://www.iceditions.com/,522 West 24 Street,10011,40.74877351,-74.00516169
I Perry,(212) 925-6704,http://www.nyc.com/arts__attractions/i_perry.969/editorial_review.aspx,481 Washington St,10013,40.72561867,-74.00978327
